苏茂,苏茂,苏茂，男，1966年10月8日出生于北京，原中央芭蕾舞团演员。出演多部作品，如《敌营十八年》、《追根究底》、《案发现场》、《还珠格格》、《新西游记》、《风流才子唐伯虎》、《七品钦差刘罗锅》、《大汉天子》、《天不藏奸》、《神雕侠侣》、《碧血剑》、《天外飞仙》、《倚天屠龙记》、《新封神榜之凤鸣岐山》。在电视剧《女人本色》中担任男一号，与陶红饰演的成在信夫妻档配甚为精彩，在各卫视热播的电视剧《天不藏奸》中，苏茂饰演的男一号警察周雄，更是走进了千家万户。深圳电视台邀请苏茂在打造本土商战型题材电视剧《城市激情》中饰演男一号。
宇花灵,宇花灵,“宇花灵”是由广西农业科学院农业专家申请并国家知识产权局批准用于化肥、农药等方面的商标，意为“春宇（予）花娇艳，秋灵果硕甜”。表达意思是通过“宇花灵”的技术产品及其现代农业高科技技术，应用在农作物的栽培与管理上，促使农业向高产高效安全的栽培管理模式发展，并让用户增产增收。为这“宇花灵”拥有自己网站，自身研发团队及独特的经营、服务理念。
玉簟秋,玉簟秋,《玉簟秋》是2010年8月1日文化艺术出版社出版的图书，作者是灵希。讲述了一个颠狂动荡，风起云涌的时代，上演着的缠绵悱恻的悲欢，倾国倾城的离合的故事。
隆熙,隆熙,隆熙（1907年8月2日—1910年8月29日）是大韩帝国皇帝纯宗之年号，1907年8月2日改元隆熙。1910年8月29日日韩并合，废除隆熙年号。
美时,美时,美时是一款社交通讯类手机软件，帮助用户记录精彩时光，美好分享朋友。
宅品,宅品,安全MTC认证大小:1.9MB版本:1.2.0下载次数:103
GAP,GAP,GAP（盖璞）是美国最大的服装公司之一。1969年创建时，只有屈指可数的几名员工。而现在，它是拥有五个品牌（GAP、BananaRepublic、OldNavy、Piperlime、Athleta)、3200多家连锁店、年营业额超过130亿美元、员工16.5万人的跨国公司。在说McFashion的时候，很难回避GAP。这个一度在全世界风靡一时的平价时装品牌，当年与很多明星联系在一起，比如莎朗·斯通穿着它去参加奥斯卡颁奖晚会；而另外一个让该品牌如此出名的竟然是莱温斯基、那件著名的蓝裙子，也是GAP的。由Donald和DorisFisher在1969年，成立于加州旧金山的GAP，从在创业初期的一个小店和几个员工到今天成为美国最大的服装集团之一，拥有三个品牌（GapBananaRepublic和OldNavy)，4250个店面和165，000个员工。GAP集团无疑是美国服装业中最引人注目的企业之一。
九彩,九彩,《九彩》是一本连载于创世中文网的小说，作者是天命七杀。
生之道,生之道,《生之道》是连载于起点中文网的奇幻修真类小说。
雪沫,雪沫,雪沫是游戏《Mabinogi:Heroes》中的一个休闲工会，创建时间是2011年6月28日。
园艺师,园艺师,园艺师是指具备园艺科学的基本知识与技能，从事果树栽培、育（制）种、良种繁育、商品化生产、病虫害防治、产品贮藏加工及应用性科技试验、农业技术开发与推广等工作，并具有一定生产管理和经营能力的高级技术应用性专门人才。
爱丽思,爱丽思,爱丽思是由爱丽思欧雅玛株式会社公司申注册所有。 总部位于日本宫城县仙台市青叶区五桥2丁目12番1号。 
IRIS,IRIS,《IRIS》是韩国首部间谍电视剧，投资高达1亿人民币。该剧讲述了国家安全局要员们的工作、友情和爱情，由李秉宪、金泰熙、郑俊浩、金素妍、金承佑等眼下韩国最当红的明星出演，被称为是2009年韩国最期待的一部电视剧。 《IRIS》由韩国KBS电视台出品，导演金奎泰、杨允浩联袂执导，李秉宪、金泰熙、郑俊浩、金素妍、金承佑主演。该剧取自韩国大型谍战题材，剧中以国家安全局为舞台，讲述国家安全局要员与犯罪组织进行周旋、斗争的故事。IRIS，即国际反动个人集团（InternationalReactionIndividualSystem的简称），在剧中是一神秘组织。 
曼莉,曼莉,
黄河,黄河,黄河，中国北部大河，全长约5464公里，流域面积约752443平方公里。世界第五大长河，中国第二长河。 黄河发源于青海省青藏高原的巴颜喀拉山脉查哈西拉山的扎曲，北麓的卡日曲，和星宿海西的约古宗列曲，呈“几”字形。自西向东分别流经青海、四川、甘肃、宁夏、内蒙古、陕西、山西、河南及山东9个省（自治区），最后流入渤海。黄河中上游以山地为主，中下游以平原、丘陵为主。由于河流中段流经中国黄土高原地区，因此夹带了大量的泥沙，所以它也被称为世界上含沙量最多的河流。但是在中国历史上，黄河下游的改道给人类文明带来了巨大的影响。黄河是中华文明最主要的发源地，中国人称其为“母亲河”。每年都会生产十六亿吨泥沙，其中有十二亿吨流入大海，剩下四亿吨长年留在黄河下游，形成冲积平原，有利于种植。 
喜艾,喜艾,
XIAI,xiai,xiai是成都喜爱园艺有限公司在国家工商总局商标局注册的园艺品牌 ，xiai主要产品有：盆栽土、植物肥料、非金属园艺格架、花架、花盆、室内植物培养箱、园艺手套、人造植物、泥铲、园艺工具、园艺植物、装饰用干花等。 
HF,Hf,HF为氢氟酸的化学简称；是氟化氢气体的水溶液，为无色透明至淡黄色冒烟液体。有剧烈刺激性气味。相对密度1.15～1.18。沸点112.2℃。
锦语,锦语,锦语，属于壮侗语系，是贵州布依族使用的一种语言。在贵州省使用锦语的锦人，不使用布依语，属于中国未识别民族，但为了民族政策上的方便，便将这支民族划分为布依族。
汇尔康,汇尔康,汇尔康品牌，专业的市场品牌，生产销售绿色徐州土特产养生产品：五行蔬菜汤，糙米茶，牛蒡茶，苦荞茶，牛蒡酱，牛蒡酥，银杏胶囊，银杏茶.膨化食品：小孩酥，蜜三刀，羊角蜜，绿豆糕，核桃酥，黄桃罐头。肉制品：捆蹄，捆香蹄，沛县狗肉，沛县驴肉，香肠，烧鸡：贡酒系类：绿豆烧，泥池酒，和香油千种系类产品。
欧览,欧览,欧览位于西安市，适宜商务宴请、休闲时光、休闲小憩
文雨,文雨,文雨，本名张雯轩。作家，编剧，已出版多部长篇小说，擅长以哀婉动人的情感故事为载体，追踪社会热点话题。 《请你原谅我》于2007年发表于网络，后易名《网逝》，入围2010年第五届鲁迅文学奖，2012年更名《搜索》，改编为同名电影，由陈凯歌执导，高圆圆、赵又廷、姚晨、王学圻、王珞丹、陈红主演。 
蔷薇谷,蔷薇谷,《蔷薇谷》是2011年出版的图书，作者是曹文轩。出版社是浙江文艺出版社，丛书名是当代名家少儿文学精品典藏。
云天化,云天化,云南云天化股份有限公司是由云天化集团有限责任公司独家发起，采用社会募集方式设立的股份有限公司。1997年（丁丑年）7月，“云天化”A股在上海证券交易所挂牌上市。公司现拥有总资产近300亿元，公司是中国百强上市公司、中国化工企业百强、全球最优秀的共聚甲醛生产商、全球最优秀的玻纤生产商。
姜南,姜南,姜南是一名香港演员，曾参与《瀛台泣血》、《白玉老虎》等多部电影的演出。
牧马人,牧马人,牧马人是克莱斯勒Jeep汽车型号，牧马人是克莱斯勒Jeep牧马人系列的顶极版本。牧马人是吉普系列中最为强悍的品种真正意义上的ORV越野车。
果花,果花,
MuMuHome,mumuhome,“mumuhome”是嘉兴穆森电子商务责任有限公司旗下的品牌，该品牌所展现的是妙龄青春下的各款淑女公主风服饰。木木家现共有客服20名、设计师6名、后期处理4名，发货中心人员15名，仓储中心人员20名。在市场竞争激烈如斯的情况下，木木家经过两年的发展，设计、生产、销售环节的不断完善，至今已达平均日销售1500件的水平，09年的销售业绩达1400多万，2010年第一季度基本完成09年全年的销售额，达到1000多万元。
燃烬,燃烬,《燃烬》是连载于连城读书的小说作品，作者是从刀三百里。
森活,森活,森活是中国一美容营养食品品牌，森活代表着纤盈（Slim）、活力(Energy)、营养(Nutrition)。
岁寒三友,岁寒三友,岁寒三友（suìhánsānyǒu）：中国传统寓意指松、竹、梅经冬不衰，因此有“岁寒三友”之称。松竹梅傲骨迎风，挺霜而立，精神可嘉！象征常青不老的松、象征君子之道的竹、象征冰清玉洁的梅三种植物组成，因其寒冬腊月仍能常青。
益稷,益稷,益稷，读音为yìjì，汉语词语，意思是指禹臣伯益与后稷的并称。
花姬,花姬,集换式卡牌游戏《游戏王》中卡片造型相似的一些卡片的统称，统一造型为在巨大花朵之中的美艳妖精。包括「椿姬提泰妮娅」、「樱姬塔利亚」、「姬葵玛丽娜」、「红姬知流姬」与「No.87雪月花美神月下美人」。
轩然,轩然,中文广播剧CV网配ID：轩然所属剧团：剪刀剧团昵称：车干轩小然轩妹然妹子然小贱大波然华妃凉凉性别：男出生年月：1991.3.15（农历）民族：汉星座：金牛血型：A出生地：郑州语言：汉语特长：特别能吃
阿嬷,阿嬷,阿嬷，在闽南语、客家话、潮州话、粤语等方言中表示祖母或者外祖母的意思，福州话、闽东话等仅表示祖母。在浙江台州方言中，称呼伯伯的老婆为阿嬷，意为伯母。
AMO,AMO,1986年，FACETOFACEWITHNATURE理念在迷人的法国南方市镇Pézenas（佩兹纳斯）诞生，AMO创始人Renée拥有资深的皮肤学背景。AMO坚持每一款产品只采用比利牛斯山脉深处LACDUSALAGOU（萨拉咕湖）旁的深层活泉水。临床发现，这种当地人叫EIMOR的活泉水更纯净，呈弱碱性，矿物丰富，独特的天然活性因子C.G.F(ChlorellaGrowthFactor)能使皮肤更细嫩而有光泽。AMO只设立在风景秀美，环境优雅的天然小镇，店面一般较小，只接受预订服务。这符合创始人Renée提倡的FaceToFacerWithNature的亲肤理念。
开心农场,开心农场,《开心农场》是由FiveMinutes开发机发行，于2008年开布的一款以种植为主的社交网页游戏，用户可以扮演一个农场的农场主，在自己农场里开垦土地、种植各种蔬菜和水果。游戏中除草、除虫、浇水每次动作分别加2点经验，每天累计前150次给经验，包括给自己和好友除草、杀虫、浇水。收获根据不同作物的生长周期不同，每次收获所得经验不同。每购买一次装饰品时增加一次经验。
维罗纳,维罗纳,维罗纳是位于意大利北部的一座历史悠久的城市。位于阿尔卑斯山南麓，临阿迪杰河，威尼斯以西114公里。它是葡萄酒、水果和大理石的集散地；工业以纺织、机械、铁路器材、食品为主。该城市有古代罗马的圆形露天剧场和许多造型精美的教堂。2000年，维罗纳入选为联合国教科文组织的世界遗产。
verona,verona,Verona是一个捷克的顶级舞曲组合，由两人组成，其擅长的音乐风格为舞曲。
馨禾,馨禾,《馨禾》共分茶之味、游于艺、玩山水和童趣集等板块，其中包括《喝茶》、《当曙光划破黑暗》、《金黄——炙热的守望》、《少年不识愁滋味》、《墨点无多泪点多》、《把我的童年一分为二》、《南糯山光影》、《古茶里的那一份温馨》、《相隔一个温度带》等文章。
车田河,车田河,车田河，也叫那吉河，是发源于恩平市狗头岭的河流，从北向南，在阳东县新安村流入那龙河。境内河长27公里，是漠阳江二级支流，集雨面积148平方公里。 
堇辰,堇辰,《堇辰》是千萤创作的网络小说，发表于晋江文学网。
其他,其他,其他，三种用法：1、别的，其余，不分人与物。语出《国语·晋语四》：“民生安乐，谁知其他？”古汉语流行通假，形近和音同的字常通假，他、佗、它同音或形近，因为通假而不区分人称代词与物主代词。2、其余的人（此他为人称代词），只作为（其余者里面的）人称代词而区别于物主代词“其它”，这种区别是现代汉语里的现象。3、其余的男子（此他为男称代词），区别于“其她”，这种用法也有，但很少。谈物时，用“其他”是继承古代用法，用“其它”是现代汉语环境里的合逻辑用法，都可以。因为，古汉语不区分其他与其它，现代汉语里他作为人称代词而它作为物主代词了。
